HCCIS ID,NPI,Hospital Name,City,Address,Multiple unit,P.O. Box,County,State,Zip,Zip4,Phone,Fax,Administrator First Name,Administrator Last Name,Administrator Title,Administrator e-mail,CFO Name,Contact Person First Name,Contact Person Last Name,Contact Person Title,Contact Person Phone,Contact Person Extension,Contact Person Fax,Contact Person e-mail,Contact Address,Contact Multiple Unit,City,State,Zip Code,Zip 4 ,County,Hospital Website Address,System Affiliation,Affiliation Type,CAH,Emergency Department Physician Director,Courtesy Contact Person First Name,Courtesy Contact Person Last Name,Courtesy Contact Person Title,Courtesy Contact Person Phone,Courtesy Contact Person Extension,Courtesy Contact Person Fax,Courtesy Contact Person e-mail,Courtesy Contact Address,Courtesy Contact Multiple Unit,Courtesy Contact City,Courtesy Contact State,Courtesy Contact Zip5,Coutesy Contact Zip4,Courtesy Contact 2 Person First Name,Courtesy Contact 2 Person Last Name,Courtesy Contact 2 Person Title,Courtesy Contact 2 Person Phone,Courtesy Contact 2 Person Extension,Courtesy Contact 2 Person Fax,Courtesy Contact 2 Person e-mail,Courtesy Contact 2 Address,Courtesy Contact 2 Multiple Unit,Courtesy Contact 2 City,Courtesy Contact 2 State,Courtesy Contact 2 Zip5,Coutesy Contact Zip4,Capital Expenditure Person First Name,Capital Expenditure Person Last Name,Capital Expenditure Person Title,Capital Expenditure Person Phone,Capital Expenditure Person Extension,Capital Expenditure Person Fax,Capital Expenditure Person e-mail,Capital Expenditure Address,Capital Expenditure Multiple Unit,Capital Expenditure City,Capital Expenditure State,Capital Expenditure Zip5,Coutesy Contact Zip4
78,1942246848,Madison Hospital,MADISON,900 Second Avenue     ,,,LAC QUI PARLE,MN,56256,1006,3205987551,3205983923,Erik,Bjerke,CEO,ebjerke@mlhmn.org,Carol Borgerson,Carol,Borgerson,CFO,3205987536,NULL,3205983923,cborgerson@mlhmn.org,"900 2ND AVE, , , , , ",,Madison,MN,56256,1006,Lac Qui Parle,www.mlhmn.org,No Affiliation,,1,Dr. Brant Hacker,Erik,Bjerke,CEO,3205987536,NULL,3205983923,ebjerke@mlhmn.org,"900 2ND AVE, ,, , , ",,Madison,MN,56256,1006,,,,,,,,,,,,,,Carol,Borgerson,CFO,3205987536,NULL,3205983923,cborgerson@mlhmn.org,"900 2ND AVE, , , , , ",,Madison,MN,56256,1006
79,1942233234,Mahnomen Health Center,MAHNOMEN,414 West Jefferson    ,,,MAHNOMEN,MN,56557,4912,2189352511,2189352370,Dale,Kruger,Administrator,Dale.Kruger@SanfordHealth.org,Lori Guenther,Korey,Boelter,Principal,6123764549,NULL,6123764850,korey.boelter@claconnect.com,"220 South Sixth Street, Suite 300, ",,Minneapolis,MN,55402,,Hennepin,www.mahnomenhealthcenter.com,Sanford Health,Managed,1,"Andrew Gasparini, MD ",Dale,Kruger,CEO,NULL,NULL,NULL,Dale.Kruger@sanfordhealth.org,"414 W Jefferson Ave, , , , ",,Mahnomen,MN,56557,4912,Lori,Guenther,CFO,NULL,NULL,NULL,Lori.Guenther@mahnomenhealthcenter.com,"414 W Jefferson Ave, , , , ",,Mahnomen,MN,56557,4912,,,,,,,,,,,,,
63,1154302487,Mayo Clinic Health System - Mankato,MANKATO,1025 Marsh Street  ,,,BLUE EARTH,MN,56001,,5076254031,5073452926,Gregory R.,"Kutcher, M.d.",President & CEO,kutcher.gregory@mayo.edu,James J. Tarasovitch,Beau,Hultquist,Regulatory & Reimbursement Analyst,5073047197,NULL,5073854874,hultquist.beau@mayo.edu,1025 Marsh St,PO Box 8673,Mankato,MN,56001,,Blue Earth,www.mayohealthsystem.org,Mayo Clinic,Owned,0,Brian Bartlett,Ryan,Ashland,Director - Finance,5073852680,NULL,5073854874,ashland.ryan@mayo.edu,1025 Marsh St,PO Box 8673,Mankato,MN,56002,8673,,,,,,,,,,,,,,Ryan,Ashland,Director - Finance,5073852680,NULL,5073854874,ashland.ryan@mayo.edu,1025 Marsh St,PO Box 8673,Mankato,MN,56002,8673
191,1225272552,Maple Grove Hospital,MAPLE GROVE,9875 Hospital Drive     ,,,HENNEPIN,MN,55369,,7635811000,7635811555,Dr. Kevin,Croston,Chief Executive Officer,kevin.croston@northmemorial.com,Aaron Bloomquist,Crystal,Sele,Consultant,9524576042,NULL,3203104397,csele@gregbrockconsulting.com,"5585 Odean Ave NE, ",,St. Michael,MN,55376,,,www.maplegrovehospital.com,North Memorial Health Care,Owned,0,"Jeffrey Elder, MD",Jill,Ross,Controller,7635814635,NULL,7635814561,jill.ross@northmemorial.com,"3300 Oakdale Ave North, , , ",,Robbinsdale,MN,55422,---,,,,,,,,,,,,,,Crystal,Sele,Consultant,9524576042,NULL,3203104397,csele@gregbrockconsulting.com,"5585 Odean Ave NE, ",,St. Michael,MN,55376,
257,1215182928,PrairieCare,MAPLE GROVE,12915 63rd Ave N   ,,,HENNEPIN,MN,55369,,7633835800,7633835801,Joel,"Oberstar, Md",CEO,joberstar@prairie-care.com,Randy Drager,Randy,Drager,CFO,7637626809,NULL,7633154669,rdrager@prairie-care.com,9400 Zane Ave,,Brooklyn Park,MN,55443,,Hennepin,www.prairie-care.com,No Affiliation,,0,"Joel Oberstar, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,Randy,Drager,CFO,7637626809,NULL,7633154669,rdrager@prairie-care.com,9400 Zane Ave,,Brooklyn Park,MN,55443,
180,1447218482,St. John's Hospital,MAPLEWOOD,1575 Beam Avenue      ,,,RAMSEY,MN,55109,1126,6512327000,6512323601,Cathy,Barr,Hospital COO,cbarr@healtheast.org,Doug Davenport,Kris,Janzen,Senior Accountant,6512322913,NULL,6512326444,kjanzen@healtheast.org,"1700 UNIVERSITY AVE MIDWAY CORP, , , , , , ",,St. Paul,MN,55104,----,RAMSEY,www.healtheast.org,HealthEast Care System,Owned,0,Dr. Bradley Barth,,,,,,,,,,,,,,,,,,,,,,,,,,,Julius,Nammeh,Fixed Asset/Lease Coordinator,6512320138,NULL,NULL,jnnammeh@healtheast.org,"1700 University Ave , ",,St. Paul,MN,55104,----
172,1568401016,Avera Marshall Regional Medical Center,MARSHALL,300 South Bruce Street  ,,,LYON,MN,56258,1934,5075329661,5075379053,Mary,Maertens,CEO/President,mary.maertens@avera.org,Sharon Williams,John,Peyerl,Finance Controller,5075379159,NULL,5075372743,john.peyerl@avera.org,300 South Bruce Street,,Marshall,MN,56258,1934,,averamarshall.org,Avera Health,Owned,1,Dr Timothy Hindbjorgen,Sharon,Williams,Vice President of Finance and Information Services,5075379150,NULL,NULL,sharon.williams@avera.org,300 South Bruce Street,,Marshall,MN,56258,,,,,,,,,,,,,,,John,Peyerl,Finance Controller,5075379159,NULL,5075372743,john.peyerl@avera.org,300 South Bruce Street,,Marshall,MN,56258,1934
81,1720045073,CentraCare Health - Melrose,MELROSE,525 Main Street West,,,STEARNS,MN,56352,1071,3202564231,3202564949,Gerald,Gilbertson,CEO,gilbertsong@centracare.com,Adam Paulson,Adam,Paulson,Director of Finance,3202561760,NULL,3202561814,paulsona@centracare.com,"11 North 5th Avenue West, , ",,Melrose,MN,56352,1098,Stearns,0,CentraCare Health System,Owned,1,Dr. Dante Beretta,Kari van der,Hagen,Government Reimbursement Accountant,3202512700,54553,3202555756,kari.vanderhagen@centracare.com,"1406 Sixth Ave North,",,St. Cloud,MN,56303,1901,Jodi,Sanders,Reimbursement Coordinator,3202512700,54697,3202555756,sandersj@centracare.com,"1406 6th Ave No,",,St. Cloud,MN,,,Lori,Eiynck,Planning Analyst,3202512700,NULL,3202294979,eiynckl@centracare.com,"11 N 5TH AVE W, , ",,Melrose,MN,55352,1098
2,1760446256,Abbott Northwestern Hospital,MINNEAPOLIS,800 East 28th Street    ,,,HENNEPIN,MN,55407,3723,6128634000,6128635667,Ben,Bache-Wiig,SVP President,Ben.Bache-Wiig@allina.com,Brian Weinreis,Jane,Zhang,Reimbursement Analyst,6122624727,NULL,6122624727,Jane.Zhang@allina.com,"PO Box 43, Mail Route 10809, , , ",,Minneapolis,MN,55440,-43,,http://www.allinahealth.org/Abbott-Northwestern-Hospital/,Allina Hospitals and Clinics,Owned,0,"Christopher Kapsner, MD",Trisha,Schirmers,Reimbursement Director,6122624719,NULL,6122624719,trisha.schirmers@allina.com,MR 10809 P.O.Box 43,Mail Route 10809,Minneapolis,MN,55440,43,Roger,Newcome,Manager of Reimbursement,6122624721,NULL,6122624721,Roger.Newcome@allina.com,"P.O. Box 43, Mail Route 10809, ",,Minneapolis,MN,55440,43,Jane,Zhang,Reimbursement Analyst,6122624727,NULL,6122624727,Jane.Zhang@allina.com,"PO Box 43, Mail Route 10809, , , ",,Minneapolis,MN,55440,-43
59,1407897309,Hennepin County Medical Center,MINNEAPOLIS,701 Park Avenue   ,,,HENNEPIN,MN,55415,1829,6788733000,6129044259,Jon L.,"Pryor, Md",Chief Executive Officer,Jon.Pryor@hcmed.org,Larry Kryzaniak,Marie,Davis,Reimbursement Manager,6128734759,NULL,6129044259,marie.davis@hcmed.org,"701 Park Avenue South, , ",,Minneapolis,MN,55415,1829,Hennepin,www.hcmc.org,No Affiliation,,0,"James Miner, MD",Jill,Nelson,Senior Reimbursement Analyst,6128733513,NULL,6129044259,Jill.Nelson@hcmed.org,,,,MN,,,,,,,,,,,,,,,,Pamela,Loehlein,Senior Accountant,6128734762,NULL,6129044759,pamela.loehlein@hcmed.org,,,,MN,,
91,1881793750,Children's Health Care dba Children's Hospitals and Clinics of Minnesota,MINNEAPOLIS,2525 Chicago Avenue South    ,,,HENNEPIN,MN,55404,4518,6128136100,9529926994,Robert,Bonar,Chief Executive Officer,bob.bonar@childrensmn.org,Todd Ostendorf,Stephanie,Kraemer,Senior Cost Report Accountant,9529925630,NULL,9529926994,stephanie.kraemer@childrensmn.org,5901 Lincoln Drive ,,Edina,MN,55436,,Hennepin,www.childrensmn.org,Children's Hospitals and Clinics,Owned,0,Dr. David Hirschman And Dr. Robert Sicoli,Janet,McCarthy,"Mgr, Reimbursement/Enrollment",9529925632,NULL,9529926994,janet.mccarthy@childrensmn.org,5901 Lincoln Drive ,,Edina,MN,55436,,Karen,Kofoot,Dir Revenue Cycle Management,9529925649,NULL,9529926994,karen.kofoot@childrensmn.org,5901 Lincoln Drive ,,Edina,MN,55436,,Andrew,Rosendahl,"Dir, Finance Planning/Analysis",9529925404,NULL,9529926994,andrew.rosendahl@childrensmn.org,5901 Lincoln Drive ,,Edina,MN,55436,
184,1457319527,Phillips Eye Institute,MINNEAPOLIS,2215 Park Avenue    ,,,HENNEPIN,MN,55404,3711,6127758800,6127759601,Daniel,Conrad,President,Daniel.Conrad@allina.com,Chris Verdon,Roger,Newcome,Manager of Reimbursement,6122624721,NULL,6122624721,Roger.Newcome@allina.com,"P.O. Box 43, Mail Route 10809, ",,Minneapolis,MN,55440,43,,http://www.allinahealth.org/Phillips-Eye-Institute/,Allina Hospitals and Clinics,Owned,0,N/A,Trisha,Schirmers,Reimbursement Director,6122624719,NULL,6122624719,trisha.schirmers@allina.com,MR 10809 P.O.Box 43,Mail Route 10809,Minneapolis,MN,55440,43,Roger,Newcome,Manager of Reimbursement,6122624721,NULL,6122624721,Roger.Newcome@allina.com,"P.O. Box 43, Mail Route 10809, ",,Minneapolis,MN,55440,43,Roger,Newcome,Manager of Reimbursement,6122624721,NULL,6122624721,Roger.Newcome@allina.com,"P.O. Box 43, Mail Route 10809, ",,Minneapolis,MN,55440,43
185,1013994359,University of Minnesota Medical Center - Fairview,MINNEAPOLIS,2450 Riverside Avenue ,,,HENNEPIN,MN,55454,1450,6126726000,6126724098,John,Doherty,Interim President,jdohert3@fairview.org,Daniel M. Fromm,Michael,Riley,Sr Government Reimbursement Analyst,6126726883,NULL,6126726986,mriley3@fairview.org,400 Stinson Blvd NE,,Minneapolis,MN,55413,2613,Hennepin,www.fairview.org,Fairview Health Services,Owned,0,"James Thompson, M.D.",Deborah,Mayland-Poyzer,Director of Government Reimbursement,6126727067,NULL,6126726986,dmaylan1@fairview.org,400 Stinson Blvd NE,,Minneapolis,MN,55413,2613,Tim,Fried,Government Reimbursement Supervisor,6126726736,NULL,6126726986,tfried1@fairview.org,400 Stinson Blvd NE,,Minneapolis,MN,55413,2613,James,Eckman,Sr Financial Analyst II,6126724668,NULL,6126721240,jeckman3@fairview.org,400 Stinson Blvd NE,,Minneapolis,MN,55413,2613
210,1871636522,Shriners Hospitals for Children,MINNEAPOLIS,2025 East River Parkway Twin Cities Unit    ,,,HENNEPIN,MN,55414,3604,6125966100,6123397634,Charles,Lobeck,Administrator,clobeck@shrinenet.org,Maggie Kendall,Sandy,Trocke,Accountant/Payroll,6125966117,NULL,6123397634,strocke@shrinenet.org,,,,  ,,,,www.shrinershospitals.org,Shriners Hospitals for Children,Owned,0,No Emergency Room ,Maggie,Kendall,Director of Finance,6125966244,NULL,NULL,mkendall@shrinenet.org,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,1073627931,Veterans Affairs Medical Center,MINNEAPOLIS,One Veterans Drive     ,,,HENNEPIN,MN,55417,2309,6127252000,6127252049,Kurt,Thielen,Acting Medical Center Director,Kurt.Thielen@va.gov,Leann Stomberg,Shivonne,Niemi,Data Analyst,6124675981,NULL,6127252049,Rahkia.Niemi@va.gov,"1 VETERANS DR, , , , , ",,Minneapolis,MN,55417,2309,Hennepin,http://www.minneapolis.va.gov/,U.S. Department of Veterans Affairs,Owned,0,Glennon Park,Donna,Carpenter,Secretary to the Director,6127252000,NULL,NULL,Donna.Carpenter@va.gov,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1720086028,Chippewa County-Montevideo Hospital,MONTEVIDEO,824 N. 11th St.    ,,,CHIPPEWA,MN,56265,1629,3202698877,3202698186,Mark,Paulson,Administrator,markp@montevideomedical.com,Darlene Boike,Darlene,Boike,CFO,3203218153,NULL,3202698186,darleneb@montevideomedical.com,,,,  ,,,,www.montevideomedical.com,No Affiliation,,1,Dr. Bruce Arvold,Darlene,Boike,CFO,3203218153,NULL,3202698186,darleneb@montevideomedical.com,,,,  ,,,,,,,,,,,,,,,,Darlene,Boike,CFO,3203218153,NULL,3202698186,darleneb@montevideomedical.com,,,,  ,,
94,1427041052,CentraCare Health - Monticello,MONTICELLO,1013 Hart Boulevard  ,,,WRIGHT,MN,55362,8575,7632952945,7632712291,Mary Ellen,Wells,Administrator,maryellen.wells@centracare.com,Kris Hammer,Kari van der,Hagen,Government Reimbursement Accountant,3202512700,54553,3202555756,kari.vanderhagen@centracare.com,"1406 Sixth Ave North,",,St. Cloud,MN,56303,1901,Stearns,centracare.com,CentraCare Health System,Owned,1,Dr. Mark Bonneville,Jodi,Sanders,Reimbursement Coordinator,3202512700,54697,3202555756,sandersj@centracare.com,"1406 6th Ave No,",,St. Cloud,MN,,,Kris,Hammer,Finance Director,7632712303,NULL,7632712299,hammerk@centracare.com,"1013 Hart Boulevard, , , ",,MONTICELLO,MN,55362,8575,Kris,Hammer,Finance Director,7632712303,NULL,7632712299,hammerk@centracare.com,"1013 Hart Boulevard, , , ",,MONTICELLO,MN,55362,8575
83,1942398029,Mercy Hospital,MOOSE LAKE,4572 County Road 61 ,,,CARLTON,MN,55767,,2184854481,2184855654,Mike,Delfs,CEO,mdelfs@mercymooselake.org,Gordy Forbort,Gordy,Forbort,CFO,2184855532,NULL,2184855654,gforbort@sisunet.org,,,,MN,,,,www.mercymooselake.org,No Affiliation,,1,"John Baga, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,Gordy,Forbort,CFO,2184855532,NULL,2184855654,gforbort@sisunet.org,,,,MN,,
67,1528031390,FirstLight Health System,MORA,301 South Hwy 65     ,,,KANABEC,MN,55051,1899,3206791212,3206791643,Randy,Ulseth,Chief Executive Officer,rulseth@sisunet.org,Gordon Forbort,Gordon,Forbort,Interim CFO,7634862698,NULL,2187633559,gforbort@sisunet.org,,,,  ,,,,www.fl-hs.org,No Affiliation,,1,"Terry A. Johnson, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,Gordon,Forbort,Interim CFO,7634862698,NULL,2187633559,gforbort@sisunet.org,,,,  ,,
152,1487678942,Stevens Community Medical Center,MORRIS,400 East First Street     ,,,STEVENS,MN,56267,1408,3205891313,3205893533,Jason,Breuer,President & CEO,jbreuer@scmcinc.org,Kerrie Erickson,Lisa,Sletten,Staff Accountant,NULL,NULL,3205897686,lsletten@scmcinc.org,"400 East First Street PO Box 660, , , , , ",,Morris,MN,56267,----,Stevens,kerickson@scmcinc.org,No Affiliation,,1,"Christopher Wanner, M.D.",,,,,,,,,,,,,,,,,,,,,,,,,,,Lisa,Sletten,Staff Accountant,NULL,NULL,3205897686,lsletten@scmcinc.org,"400 East First Street PO Box 660, , , , , ",,Morris,MN,56267,----
114,1124035282,Mayo Clinic Health System - New Prague,NEW PRAGUE,301 Second Street Northeast     ,,,SCOTT,MN,56071,1709,9527584431,9527585009,Mary,Klimp,CAO,klimp.mary@mayo.edu,James Tarasovitch,Beau,Hultquist,Regulatory & Reimbursement Analyst,5073047197,NULL,5073854874,hultquist.beau@mayo.edu,1025 Marsh St,PO Box 8673,Mankato,MN,56001,,Blue Earth,mayoclinichealthsystem.org,Mayo Clinic,Owned,1,Brian Bartlett,Ryan,Ashland,Director - Finance,5073852680,NULL,5073854874,ashland.ryan@mayo.edu,1025 Marsh St,PO Box 8673,Mankato,MN,56002,8673,,,,,,,,,,,,,,Ryan,Ashland,Director - Finance,5073852680,NULL,5073854874,ashland.ryan@mayo.edu,1025 Marsh St,PO Box 8673,Mankato,MN,56002,8673
127,1558328435,New Ulm Medical Center,NEW ULM,1324 Fifth Street N.   ,,,BROWN,MN,56073,1514,5072331000,5072331575,Toby,Freier,President,Toby.Freier@allina.com,Jeffrey Messenger ,Jason,Maynard,Reimbursement Analyst,6122624728,NULL,6122624728,Jason.Maynard@allina.com,"PO Box 43, Mail Route 10809, ",,Minneapolis,MN,55440,43,Hennepin,www.allinahealth.org/New-Ulm-Medical-Center/,Allina Hospitals and Clinics,Owned,1,"Dr. Luke Albrecht, MD",Becky,Krenik,Reimbursement Manager,6122624720,NULL,6122624720,becky.krenik@allina.com,MR 10809 P.O.Box 43,,Minneapolis,MN,55440,43,Trisha,Schirmers,Reimbursement Director,6122624719,NULL,6122624719,trisha.schirmers@allina.com,MR 10809 P.O.Box 43,Mail Route 10809,Minneapolis,MN,55440,43,Jason,Maynard,Reimbursement Analyst,6122624728,NULL,6122624728,Jason.Maynard@allina.com,"PO Box 43, Mail Route 10809, ",,Minneapolis,MN,55440,43
105,1417990805,Northfield Hospital & Clinics,NORTHFIELD,2000 North Avenue     ,,,DAKOTA,MN,55057,1498,5076461000,5076461392,Steve,Underdahl,President / CEO,underdahls@northfieldhospital.org,Scott Edin,Jane,Narverud,Director of Accounting,5076461016,NULL,5076466838,narverudj@northfieldhospital.org,"2000 North Ave., , , , , ",,Northfield,MN,55057,1611,,www.northfieldhospital.org,No Affiliation,,0,Jeff Meland,,,,,,,,,,,,,,,,,,,,,,,,,,,Jane,Narverud,Director of Accounting,5076461016,NULL,5076466838,narverudj@northfieldhospital.org,"2000 North Ave., , , , , ",,Northfield,MN,55057,1611
116,1629091871,Renville County Hospital,OLIVIA,100 Healthy Way,,,RENVILLE,MN,56277,4213,3205231261,3205233458,Nathan,Blad,CEO,bladn@rchospital.com,Nancy Anderson,Nancy,Anderson,Chief Financial Officer,3205233477,NULL,3205233458,andersonna@rchospital.com,,,,  ,,,,www.renvillecountyhospital.org,No Affiliation,,1,Dr. Mark Ahlquist,,,,,,,,,,,,,,,,,,,,,,,,,,,Nathan,Blad,CEO,3205231261,NULL,NULL,bladn@rchospital.com,,,,MN,,
28,1548212699,Mille Lacs Health System,ONAMIA,200 North Elm Street   ,,,MILLE LACS,MN,56359,,3205323154,3205323111,Bill,Nelson,Chief Executive Officer,bnelson@mlhealth.org,John Unzen,John,Unzen,Chief Financial Officer,3205322581,NULL,3205323111,junzen@mlhealth.org,"200 North Elm Street , Box A, Box A, Box A",Box A,Onamia,MN,56359,----,Mille Lacs,www.mlhealth.org,No Affiliation,,1,Dr Arden Virnig MD,,,,,,,,,,,,,,,,,,,,,,,,,,,John,Unzen,Chief Financial Officer,3205322581,NULL,3205323111,junzen@mlhealth.org,"200 North Elm Street , Box A, Box A, Box A",Box A,Onamia,MN,56359,----
108,1790783587,Ortonville Area Health Services,ORTONVILLE,450 Eastvold Avenue,,,BIG STONE,MN,56278,,3208392502,3208394107,David,Rogers,CEO,David.Rogers@oahs.us,Kevin Benson,Kevin,Benson,CFO,3208394132,NULL,3208394105,kevin.benson@oahs.us,,,,  ,,,,www.oahs.us,Sanford Health,Managed,1,"Dr. Allan Ross, MD",Debra,Barnhardt,Accountant,3208394132,NULL,3208394105,debr.barnhardt@oahs.us,,,,  ,,,,,,,,,,,,,,,,Kevin,Benson,CFO,3208394132,NULL,3208394105,kevin.benson@oahs.us,,,,  ,,
57,1528025632,Owatonna Hospital,OWATONNA,2250 NW 26th Street   ,,,STEELE,MN,55060,5503,5074513850,5079772335,David,Albrecht,President,David.Albrecht@allina.com,Mark Gillen,Jason,Maynard,Reimbursement Analyst,6122624728,NULL,6122624728,Jason.Maynard@allina.com,"PO Box 43, Mail Route 10809, ",,Minneapolis,MN,55440,43,Hennepin,http://www.allinahealth.org/Owatonna-Hospital/,Allina Hospitals and Clinics,Owned,0,"Ralph Powell, MD",Becky,Krenik,Reimbursement Manager,6122624720,NULL,6122624720,becky.krenik@allina.com,MR 10809 P.O.Box 43,,Minneapolis,MN,55440,43,Trisha,Schirmers,Reimbursement Director,6122624719,NULL,6122624719,trisha.schirmers@allina.com,MR 10809 P.O.Box 43,Mail Route 10809,Minneapolis,MN,55440,43,Jason,Maynard,Reimbursement Analyst,6122624728,NULL,6122624728,Jason.Maynard@allina.com,"PO Box 43, Mail Route 10809, ",,Minneapolis,MN,55440,43
140,1023086055,"St. Joseph's Area Health Services, Inc.",PARK RAPIDS,600 Pleasant Avenue     ,,,HUBBARD,MN,56470,1431,2187323311,2187321368,Ben,Koppelman,Chief Executive Officer,benkoppelman@catholichealth.net,Jay Ross,Dan,Larsen,Principal,5074347055,NULL,5074378997,dan.larsen@claconnect.com,"109 North Main St, , ",,Austin,MN,55912,,Mower,www.sjahs.org,Catholic Health Initiatives,Owned,1,"Jane M. Churchill, MD",Jay,Ross,CFO,2186343440,NULL,2186341094,jayross@catholichealth.net,600 Main Ave. South,,Baudette,MN,56623,,,,,,,,,,,,,,,Jay,Ross,CFO,2186343440,NULL,2186341094,jayross@catholichealth.net,600 Main Ave. South,,Baudette,MN,56623,
110,1205269941,CentraCare Health - Paynesville,PAYNESVILLE,200 West First Street     ,,,STEARNS,MN,56362,1445,3202433767,3202436707,Dennis,Miley,Administrator,dennis.miley@centracare.com,Jennifer Holtz,Kari van der,Hagen,Government Reimbursement Accountant,3202512700,54553,3202555756,kari.vanderhagen@centracare.com,"1406 Sixth Ave North,",,St. Cloud,MN,56303,1901,Stearns,www.centracare.com,CentraCare Health System,Owned,1,Lawrence Strate,Jodi,Sanders,Reimbursement Coordinator,3202512700,54697,3202555756,sandersj@centracare.com,"1406 6th Ave No,",,St. Cloud,MN,,,Jennifer,Holtz,Finance Director,3202437769,42129,3202431541,jennifer.holtz@centracare.com,"200 West 1st Street, ",,Paynesville,MN,56362,1445,Jennifer,Holtz,Finance Director,3202437769,42129,3202431541,jennifer.holtz@centracare.com,"200 West 1st Street, ",,Paynesville,MN,56362,1445
112,1790799518,Perham Health,PERHAM,1000 Coney Street West   ,,,OTTER TAIL,MN,56573,,2183464500,2183464540,Chuck,Hofius,Administrator,chuck.hofius@perhamhealth.org,Brad Wurgler,Korey,Boelter,Principal,6123764549,NULL,6123764850,korey.boelter@claconnect.com,"220 South Sixth Street, Suite 300, ",,Minneapolis,MN,55402,,Hennepin,www.perhamhealth.org,Sanford Health,Managed,1,"Timothy Studer, D.O.",Justine,Ostlie,Controller,2183474500,NULL,NULL,justine.ostlie@perhamhealth.org,,,,  ,,,,,,,,,,,,,,,,Justine,Ostlie,Controller,2183474500,NULL,NULL,justine.ostlie@perhamhealth.org,,,,  ,,
113,1598751240,Pipestone County Medical Center,PIPESTONE,916 Fourth Ave S.W.  ,,,PIPESTONE,MN,56164,0,5078255811,5078255733,Brad,Burris,CEO/Administrator,bradley.burris@pcmchealth.org,Dave Keeler,Ryan,Hill,Controller,2187903903,NULL,NULL,ryan.hill@pcmchealth.org,916 Fourth Ave SW,,Pipestone,MN,56164,,Pipestone,www.pcmchealth.org,Avera Health,Managed,1,Dr. Myles Zephier,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,Keeler,CFO,5078256079,NULL,5078255733,Dave.Keeler@pcmchealth.org,"916 Fourth Ave. SW, ",,Pipestone,MN,,
41,1922085299,Fairview Northland Regional Hospital,PRINCETON,911 Northland Drive    ,,,SHERBURNE,MN,55371,2172,7633891313,7633896306,John,Herman,President,jherman6@fairview.org,Daniel Fromm,Rena,Garni,Government Reimbursement Analysis,6126726977,NULL,6126726986,rgarni1@fairview.org,"400 Stinson Blvd NE, ",,Minneapolis,MN,55413,2613,Hennepin,www.fairview.org,Fairview Health Services,Owned,0,Dr. Greg Schoen,Deborah,Mayland-Poyzer,Director of Government Reimbursement,6126727067,NULL,6126726986,dmaylan1@fairview.org,400 Stinson Blvd NE,,Minneapolis,MN,55413,2613,Tim,Fried,Government Reimbursement Supervisor,6126726736,NULL,6126726986,tfried1@fairview.org,400 Stinson Blvd NE,,Minneapolis,MN,55413,2613,James,Eckman,Sr Financial Analyst II,6126724668,NULL,6126721240,jeckman3@fairview.org,400 Stinson Blvd NE,,Minneapolis,MN,55413,2613
213,,US Public Health Service - Red Lake,RED LAKE,Highway 1,,,BELTRAMI,MN,56671,,2186793912,,Nora,Thunder,,,,,,,,,,,,,,,,,,,US Public Health Service,Owned,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,1164400024,Mayo Clinic Health System - Red Wing,RED WING,701 Hewitt Boulevard  ,,,GOODHUE,MN,55066,,6512675000,6513853448,Stephen,Gudgell,Chief Administrative Officer,sgudgell@mayo.edu,Jim Tarasovitch,Mark,Homard,Reimbursement Process Manager,5072664742,NULL,5072840986,homard.mark@mayo.edu,"200 First Street SW,, ",,Rochester,MN,55905,,Olmsted,wwww.mayoclinichealthsystem.org,Mayo Clinic,Owned,0,"Gregory Kays, M.D.",Beau,Hultquist,Regulatory & Reimbursement Analyst,5073047197,NULL,5073854874,hultquist.beau@mayo.edu,1025 Marsh St,PO Box 8673,Mankato,MN,56001,,,,,,,,,,,,,,,Mark,Homard,Reimbursement Process Manager,5072664742,NULL,5072840986,homard.mark@mayo.edu,"200 First Street SW,, ",,Rochester,MN,55905,
98,1104818673,Redwood Area Hospital,REDWOOD FALLS,100 Fallwood Road   ,,,REDWOOD,MN,56283,1828,5076374500,5076976000,Bryan,Lydick,CEO,bryan.lydick@redwoodareahospital.org,Melissa Meyer,Melissa,Meyer,Director of Finance & Administrative Services,5076375755,NULL,5076372417,mmeyer@ci.redwood-falls.mn.us,"333 South Washington St, , ",,Redwood Falls,MN,56283,,REDWOOD,www.redwoodareahospital.org,No Affiliation,,1,Dr. Joshua Friese,Darryn,McGarvey,Principal,6123764624,NULL,6123764850,darryn.mcgarvey@CLAconnect.com,"220 South 6th Street Ste 300, , , ",,Minneapolis,MN,55402,1436,Bryan,Lydick,CFO,5076374511,NULL,5076976000,bryan.lydick@redwoodareahospital.org,"100 Fallwood Road, , , ",,Redwood Falls,MN,56283,1828,Melissa,Meyer,Director of Finance & Administrative Services,5076375755,NULL,5076372417,mmeyer@ci.redwood-falls.mn.us,"333 South Washington St, , ",,Redwood Falls,MN,56283,
